TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-28 12:19:20,1779970760781,agentboster.vercel.app/icon.png,GET,,304,djpmx-1779970760781-2206172df09a,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,266,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CR2G8ZTV5BKJ7CNM89RJ,kvqgSpPytIbL,1,,
2026-05-28 12:19:20,1779970760781,agentboster.vercel.app/icon.png,GET,,304,djpmx-1779970760781-2206172df09a,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,20,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:20,1779970760607,agentboster.vercel.app/icon.png,GET,,304,j9qqg-1779970760607-6cae8c9625c1,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,266,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CQX6VDT0QKE5479Z1THT,kvqgSpPytIbL,1,,
2026-05-28 12:19:20,1779970760607,agentboster.vercel.app/icon.png,GET,,304,j9qqg-1779970760607-6cae8c9625c1,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,26,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:20,1779970760605,agentboster.vercel.app/config/channels,GET,_rsc=g97f8&nxtPsection=channels,200,56dlx-1779970760605-8885cffa0b3a,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config/[section].rsc,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,11,iad1,463,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CR1HRC4DFPZ75SED5S2S,FJHV6i9NaUst,1,,
2026-05-28 12:19:20,1779970760605,agentboster.vercel.app/config/channels,GET,_rsc=g97f8&nxtPsection=channels,200,56dlx-1779970760605-8885cffa0b3a,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,10,sin1,262,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CQX149AWGY01Z6V2Q8KC,tuIsSYPoFJyP,1,,
2026-05-28 12:19:20,1779970760605,agentboster.vercel.app/config/autonomy,GET,_rsc=g97f8&nxtPsection=autonomy,200,4th2s-1779970760605-4ad7d4ba54aa,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config/[section].rsc,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,11,iad1,375,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CR19FQZ8059HJ2VAZECD,YpwmTG80tpyA,1,,
2026-05-28 12:19:20,1779970760605,agentboster.vercel.app/config/autonomy,GET,_rsc=g97f8&nxtPsection=autonomy,200,4th2s-1779970760605-4ad7d4ba54aa,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,10,sin1,261,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CQX149AWGY01ZBV3A36C,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759808,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970759808-398c6de6b987,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,8,sin1,261,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CQ44JD6YZERF00VD0DHS,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759808,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970759808-398c6de6b987,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,22,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:19,1779970759647,agentboster.vercel.app/icon.png,GET,,304,lsjh5-1779970759647-59ba93693448,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,260,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPZ9ZG8ANRYN3EJ3T8HD,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759647,agentboster.vercel.app/icon.png,GET,,304,lsjh5-1779970759647-59ba93693448,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,30,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:19,1779970759532,agentboster.vercel.app/config/models,GET,_rsc=owgqr&nxtPsection=models,200,c8pkj-1779970759532-c4f31fec1760,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config/[section].rsc,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,14,iad1,375,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPZRBX11MRK6EJ9TVG7A,YpwmTG80tpyA,1,,
2026-05-28 12:19:19,1779970759532,agentboster.vercel.app/config/models,GET,_rsc=owgqr&nxtPsection=models,200,c8pkj-1779970759532-c4f31fec1760,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,10,sin1,260,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPVHSXQQ3Y7YC1H8D92N,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759461,agentboster.vercel.app/icon.png,GET,,304,n8flp-1779970759461-8cea8b1a7d6e,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,259,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPSAGD0JW02319EYAXPV,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759461,agentboster.vercel.app/icon.png,GET,,304,n8flp-1779970759461-8cea8b1a7d6e,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,24,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:19,1779970759256,agentboster.vercel.app/icon.png,GET,,304,rcnx6-1779970759256-0f266961eb9c,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,259,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPJW4P0XABXAVMZQMH4C,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759256,agentboster.vercel.app/icon.png,GET,,304,rcnx6-1779970759256-0f266961eb9c,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,42,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:19,1779970759102,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970759102-57d17051d1ce,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,8,sin1,258,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPE2T1CFGW0Z0VY0VNDH,4WWIwWE59oLj,1,,
2026-05-28 12:19:19,1779970759102,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970759102-57d17051d1ce,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,20,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:18,1779970758908,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970758908-bdb517287015,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,7,sin1,258,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CP84W9P7J0KM8YMG32BC,4WWIwWE59oLj,1,,
2026-05-28 12:19:18,1779970758908,agentboster.vercel.app/icon.png,GET,,304,58nmk-1779970758908-bdb517287015,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,36,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/config/models,GET,_rsc=5nhvw&nxtPsection=models,200,rm4vc-1779970758738-6594b62a29df,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config/[section].rsc,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,18,iad1,455,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPJ9NM12A24AT0E36DAE,FJHV6i9NaUst,1,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/config/models,GET,_rsc=5nhvw&nxtPsection=models,200,rm4vc-1779970758738-6594b62a29df,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,266,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CP2Q9F70EF1FRDZVM1GJ,kvqgSpPytIbL,1,,
2026-05-28 12:19:19,1779970759227,agentboster.vercel.app/config,POST,,200,jg7vv-1779970758738-748734b989a0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/config,agentboster.vercel.app,agentboster.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,,,,,[12:19][LOG] [(kv.config)] getConfig:start,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:19,1779970759266,agentboster.vercel.app/config,POST,,200,jg7vv-1779970758738-748734b989a0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/config,agentboster.vercel.app,agentboster.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,,,,,[12:19][LOG] [(kv.config)] getConfig:success,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/config,POST,,200,jg7vv-1779970758738-748734b989a0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config,agentboster.vercel.app,agentboster.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,92,iad1,377,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CPFNA5C3GPXR9N34RBFG,YpwmTG80tpyA,1,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/config,POST,,200,jg7vv-1779970758738-748734b989a0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,12,sin1,262,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CP2Q9F70EF1FRBJA3WXJ,tuIsSYPoFJyP,1,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/icon.png,GET,,304,6n9cm-1779970758738-8d858a0af4b0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,13,sin1,259,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CP2WE612H6B4J9TRHD7T,4WWIwWE59oLj,1,,
2026-05-28 12:19:18,1779970758738,agentboster.vercel.app/icon.png,GET,,304,6n9cm-1779970758738-8d858a0af4b0,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,33,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:17,1779970757573,agentboster.vercel.app/config,GET,_rsc=11bq7,200,rcnx6-1779970757573-9e33219233f5,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/config.rsc,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,71,iad1,376,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CN2VHQRFHDS7TQ6QCCD3,YpwmTG80tpyA,1,,
2026-05-28 12:19:17,1779970757573,agentboster.vercel.app/config,GET,_rsc=11bq7,200,rcnx6-1779970757573-9e33219233f5,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,10,sin1,266,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CMYGD7M8XPHQ2P7SC8K6,kvqgSpPytIbL,1,,
2026-05-28 12:19:08,1779970748122,agentboster.vercel.app/icon.png,GET,,,56dlx-1779970748122-66d70c0920f1,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,,,middleware,middleware,agentboster.vercel.app,,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,8,sin1,266,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CBQ3SCEH0BG56QRFK3FZ,kvqgSpPytIbL,1,,
2026-05-28 12:19:07,1779970747631,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779970747631-cf5a39930f89,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,264,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CB7NYD8RRRQT46JMKG1X,kvqgSpPytIbL,1,,
2026-05-28 12:19:07,1779970747631,agentboster.vercel.app/icon.png,GET,,304,mmzr6-1779970747631-cf5a39930f89,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,23,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:07,1779970747472,agentboster.vercel.app/icon.png,GET,,304,rm4vc-1779970747472-932580c5e2eb,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,264,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CB2K21QX5ZQA6D79V7BB,kvqgSpPytIbL,1,,
2026-05-28 12:19:07,1779970747472,agentboster.vercel.app/icon.png,GET,,304,rm4vc-1779970747472-932580c5e2eb,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,22,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:07,1779970747310,agentboster.vercel.app/icon.png,GET,,304,jvskk-1779970747310-9dde7d3af4f3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,9,sin1,262,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CAXHGPWJRCX01PZ4SA7W,tuIsSYPoFJyP,1,,
2026-05-28 12:19:07,1779970747310,agentboster.vercel.app/icon.png,GET,,304,jvskk-1779970747310-9dde7d3af4f3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/icon.png,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,30,sin1,,,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:07,1779970747480,agentboster.vercel.app/,POST,,200,rcnx6-1779970747307-3ace6fc170e3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,,,,,[12:19][LOG] [(kv.config)] getConfig:start,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:07,1779970747497,agentboster.vercel.app/,POST,,200,rcnx6-1779970747307-3ace6fc170e3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",info,production,main,MISS,function,/,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,,,,,[12:19][LOG] [(kv.config)] getConfig:success,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,,,,,
2026-05-28 12:19:07,1779970747307,agentboster.vercel.app/,POST,,200,rcnx6-1779970747307-3ace6fc170e3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,11,sin1,264,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CAXFC4P9GH4QRDKZ9B9M,kvqgSpPytIbL,1,,
2026-05-28 12:19:07,1779970747307,agentboster.vercel.app/,POST,,200,rcnx6-1779970747307-3ace6fc170e3,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,31,iad1,375,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CB246MG32PXWAN36E1PD,YpwmTG80tpyA,1,,
2026-05-28 12:19:07,1779970747143,agentboster.vercel.app/icon.png,GET,,304,rcnx6-1779970747143-780d122b4f2a,"Mozilla/5.0 (Linux; Android 14; PJX110 Build/UKQ1.231108.001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,middleware,agentboster.vercel.app,agentboster-e5i09bdvc-sekaimoes-projects.vercel.app,dpl_Dhb9AocknwvbBWE6v9xonKFqBSQt,20,sin1,264,2048,,prj_tdXxtSqJCHN7blfXuR7HAEso1qIL,,,01KSQ8CARCS7XGVXVZFN102JX0,kvqgSpPytIbL,1,,
